"id","chrono","period"
"M1334","LgK","p4.4"
"M1335","SBK","p5.0"
"M1335","SBK","p4.8"
"M1335","LgK","p4.8"
"M1335","LgK","p4.6"
"M1335","LgK","p4.4"
"M1336","LgK","p4.8"
"M1336","LgK","p4.6"
"M1336","LgK","p4.4"
"M1337","SBK","p5.0"
"M1337","SBK","p4.8"
"M1337","LgK","p4.8"
"M1337","LgK","p4.6"
"M1337","LgK","p4.4"
"M1338","LgK","p4.8"
"M1338","LgK","p4.6"
"M1338","LgK","p4.4"
"M1338","ENE","p4.4"
"M1338","ENE","p4.2"
"M1338","ENE","p4.0"
"M1339","LgK","p4.8"
"M1339","LgK","p4.6"
"M1339","LgK","p4.4"
"M1340","LgK","p4.8"
"M1340","LgK","p4.6"
"M1340","LgK","p4.4"
"M1341","LgK","p4.8"
"M1341","LgK","p4.6"
"M1341","LgK","p4.4"
"M1342","LgK","p4.8"
"M1342","LgK","p4.6"
"M1342","LgK","p4.4"
"M1342","TRB","p3.8"
"M1342","TRB","p3.6"
"M1342","TRB","p3.4"
"M1343","LgK","p4.8"
"M1343","LgK","p4.6"
"M1343","LgK","p4.4"
"M1343","ENE","p4.4"
"M1343","ENE","p4.2"
"M1343","ENE","p4.0"
"M1344","LgK","p4.8"
"M1344","LgK","p4.6"
"M1344","LgK","p4.4"
"M1345","LgK","p4.8"
"M1345","LgK","p4.6"
"M1345","LgK","p4.4"
"M1346","LgK","p4.8"
"M1346","LgK","p4.6"
"M1346","LgK","p4.4"
"M1347","LgK","p4.8"
"M1347","LgK","p4.6"
"M1347","LgK","p4.4"
"M1348","LgK","p4.8"
"M1348","LgK","p4.6"
"M1348","LgK","p4.4"
"M1349","LgK","p4.8"
"M1349","LgK","p4.6"
"M1349","LgK","p4.4"
"M1350","LgK","p4.8"
"M1350","LgK","p4.6"
"M1350","LgK","p4.4"
"M1351","LgK","p4.8"
"M1351","LgK","p4.6"
"M1351","LgK","p4.4"
"M1352","LgK","p4.8"
"M1352","LgK","p4.6"
"M1352","LgK","p4.4"
"M1352","TRB","p3.8"
"M1352","TRB","p3.6"
"M1352","TRB","p3.4"
"M1353","SBK","p5.0"
"M1353","SBK","p4.8"
"M1354","TRB","p3.8"
"M1354","TRB","p3.6"
"M1354","TRB","p3.4"
"M1355","LgK","p4.8"
"M1355","LgK","p4.6"
"M1355","LgK","p4.4"
"M1356","TRB","p3.8"
"M1356","TRB","p3.6"
"M1356","TRB","p3.4"
"M1357","LgK","p4.8"
"M1357","LgK","p4.6"
"M1357","LgK","p4.4"
"M1357","ENE","p4.4"
"M1357","ENE","p4.2"
"M1357","ENE","p4.0"
"M1358","LgK","p4.8"
"M1358","LgK","p4.6"
"M1358","LgK","p4.4"
"M1360","LgK","p4.8"
"M1360","LgK","p4.6"
"M1360","LgK","p4.4"
"M1361","LgK","p4.8"
"M1361","LgK","p4.6"
"M1361","LgK","p4.4"
"M1361","ENE","p4.4"
"M1361","ENE","p4.2"
"M1361","ENE","p4.0"
"M1362","LgK","p4.8"
"M1362","LgK","p4.6"
"M1362","LgK","p4.4"
"M1363","LgK","p4.8"
"M1363","LgK","p4.6"
"M1363","LgK","p4.4"
"M1364","LgK","p4.8"
"M1364","LgK","p4.6"
"M1364","LgK","p4.4"
"M1365","LgK","p4.8"
"M1365","LgK","p4.6"
"M1365","LgK","p4.4"
"M1366","LgK","p4.8"
"M1366","LgK","p4.6"
"M1366","LgK","p4.4"
"M1367","LgK","p4.8"
"M1367","LgK","p4.6"
"M1367","LgK","p4.4"
"M1368","LgK","p4.8"
"M1368","LgK","p4.6"
"M1368","LgK","p4.4"
"M1369","LgK","p4.8"
"M1369","LgK","p4.6"
"M1369","LgK","p4.4"
"M1370","LgK","p4.8"
"M1370","LgK","p4.6"
"M1370","LgK","p4.4"
"M1371","LgK","p4.8"
"M1371","LgK","p4.6"
"M1371","LgK","p4.4"
"M1372","TRB","p3.8"
"M1372","TRB","p3.6"
"M1372","TRB","p3.4"
"M1373","LgK","p4.8"
"M1373","LgK","p4.6"
"M1373","LgK","p4.4"
"M1374","LgK","p4.8"
"M1374","LgK","p4.6"
"M1374","LgK","p4.4"
"M1375","SBK","p5.0"
"M1375","SBK","p4.8"
"M1376","LgK","p4.8"
"M1376","LgK","p4.6"
"M1376","LgK","p4.4"
"M1377","LgK","p4.8"
"M1377","LgK","p4.6"
"M1377","LgK","p4.4"
"M1378","LgK","p4.8"
"M1378","LgK","p4.6"
"M1378","LgK","p4.4"
"M1379","LgK","p4.8"
"M1379","LgK","p4.6"
"M1379","LgK","p4.4"
"M1380","LgK","p4.8"
"M1380","LgK","p4.6"
"M1380","LgK","p4.4"
"M1381","LgK","p4.8"
"M1381","LgK","p4.6"
"M1381","LgK","p4.4"
"M1381","ENE","p4.4"
"M1381","ENE","p4.2"
"M1381","ENE","p4.0"
"M1382","LgK","p4.8"
"M1382","LgK","p4.6"
"M1382","LgK","p4.4"
"M1382","ENE","p4.4"
"M1382","ENE","p4.2"
"M1382","ENE","p4.0"
"M1383","LgK","p4.8"
"M1383","LgK","p4.6"
"M1383","LgK","p4.4"
"M1383","ENE","p4.4"
"M1383","ENE","p4.2"
"M1383","ENE","p4.0"
"M1383","TRB","p3.8"
"M1383","TRB","p3.6"
"M1383","TRB","p3.4"
"M1384","TRB","p3.8"
"M1384","TRB","p3.6"
"M1384","TRB","p3.4"
"M1385","LgK","p4.8"
"M1385","LgK","p4.6"
"M1385","LgK","p4.4"
"M1386","LgK","p4.8"
"M1386","LgK","p4.6"
"M1386","LgK","p4.4"
"M1387","LgK","p4.8"
"M1387","LgK","p4.6"
"M1387","LgK","p4.4"
"M1388","LgK","p4.8"
"M1388","LgK","p4.6"
"M1388","LgK","p4.4"
"M1389","LgK","p4.8"
"M1389","LgK","p4.6"
"M1389","LgK","p4.4"
"M1390","LgK","p4.8"
"M1390","LgK","p4.6"
"M1390","LgK","p4.4"
"M1391","SBK","p5.0"
"M1391","SBK","p4.8"
"M1391","LgK","p4.8"
"M1391","LgK","p4.6"
"M1391","LgK","p4.4"
"M1392","LgK","p4.8"
"M1392","LgK","p4.6"
"M1392","LgK","p4.4"
"M1393","TRB","p3.8"
"M1393","TRB","p3.6"
"M1393","TRB","p3.4"
"M1394","LgK","p4.8"
"M1394","LgK","p4.6"
"M1394","LgK","p4.4"
"M1394","ENE","p4.4"
"M1394","ENE","p4.2"
"M1394","ENE","p4.0"
"M1395","LgK","p4.8"
"M1395","LgK","p4.6"
"M1395","LgK","p4.4"
"M1395","ENE","p4.4"
"M1395","ENE","p4.2"
"M1395","ENE","p4.0"
"M1395","TRB","p3.8"
"M1395","TRB","p3.6"
"M1395","TRB","p3.4"
"M1396","LgK","p4.8"
"M1396","LgK","p4.6"
"M1396","LgK","p4.4"
"M1397","TRB","p3.8"
"M1397","TRB","p3.6"
"M1397","TRB","p3.4"
"M1399","LgK","p4.8"
"M1399","LgK","p4.6"
"M1399","LgK","p4.4"
"M1400","SBK","p5.0"
"M1400","SBK","p4.8"
"M1400","LgK","p4.8"
"M1400","LgK","p4.6"
"M1400","LgK","p4.4"
"M1400","ENE","p4.4"
"M1400","ENE","p4.2"
"M1400","ENE","p4.0"
"M1401","SBK","p5.0"
"M1401","SBK","p4.8"
"M1401","LgK","p4.8"
"M1401","LgK","p4.6"
"M1401","LgK","p4.4"
"M1402","LgK","p4.8"
"M1402","LgK","p4.6"
"M1402","LgK","p4.4"
"M1403","LgK","p4.8"
"M1403","LgK","p4.6"
"M1403","LgK","p4.4"
"M1404","LgK","p4.8"
"M1404","LgK","p4.6"
"M1404","LgK","p4.4"
"M1405","LgK","p4.8"
"M1405","LgK","p4.6"
"M1405","LgK","p4.4"
"M1405","ENE","p4.4"
"M1405","ENE","p4.2"
"M1405","ENE","p4.0"
"M1405","TRB","p3.8"
"M1405","TRB","p3.6"
"M1405","TRB","p3.4"
"M1406","TRB","p3.8"
"M1406","TRB","p3.6"
"M1406","TRB","p3.4"
"M1407","LgK","p4.8"
"M1407","LgK","p4.6"
"M1407","LgK","p4.4"
"M1408","LgK","p4.8"
"M1408","LgK","p4.6"
"M1408","LgK","p4.4"
"M1409","LgK","p4.8"
"M1409","LgK","p4.6"
"M1409","LgK","p4.4"
"M1409","ENE","p4.4"
"M1409","ENE","p4.2"
"M1409","ENE","p4.0"
"M1409","TRB","p3.8"
"M1409","TRB","p3.6"
"M1409","TRB","p3.4"
"M1410","SBK","p5.0"
"M1410","SBK","p4.8"
"M1410","LgK","p4.8"
"M1410","LgK","p4.6"
"M1410","LgK","p4.4"
"M1411","SBK","p5.0"
"M1411","SBK","p4.8"
"M1412","SBK","p5.0"
"M1412","SBK","p4.8"
"M1412","LgK","p4.8"
"M1412","LgK","p4.6"
"M1412","LgK","p4.4"
"M1413","LgK","p4.8"
"M1413","LgK","p4.6"
"M1413","LgK","p4.4"
"M1414","TRB","p3.8"
"M1414","TRB","p3.6"
"M1414","TRB","p3.4"
"M1415","LgK","p4.8"
"M1415","LgK","p4.6"
"M1415","LgK","p4.4"
"M1415","ENE","p4.4"
"M1415","ENE","p4.2"
"M1415","ENE","p4.0"
"M1416","LgK","p4.8"
"M1416","LgK","p4.6"
"M1416","LgK","p4.4"
"M1417","TRB","p3.8"
"M1417","TRB","p3.6"
"M1417","TRB","p3.4"
"M1418","TRB","p3.8"
"M1418","TRB","p3.6"
"M1418","TRB","p3.4"
"M1419","LgK","p4.8"
"M1419","LgK","p4.6"
"M1419","LgK","p4.4"
"M1420","LgK","p4.8"
"M1420","LgK","p4.6"
"M1420","LgK","p4.4"
"M1421","SBK","p5.0"
"M1421","SBK","p4.8"
"M1421","LgK","p4.8"
"M1421","LgK","p4.6"
"M1421","LgK","p4.4"
"M1422","TRB","p3.8"
"M1422","TRB","p3.6"
"M1422","TRB","p3.4"
"M1423","LgK","p4.8"
"M1423","LgK","p4.6"
"M1423","LgK","p4.4"
"M1424","LgK","p4.8"
"M1424","LgK","p4.6"
"M1424","LgK","p4.4"
"M1425","LgK","p4.8"
"M1425","LgK","p4.6"
"M1425","LgK","p4.4"
"M1426","LgK","p4.8"
"M1426","LgK","p4.6"
"M1426","LgK","p4.4"
"M1427","LgK","p4.8"
"M1427","LgK","p4.6"
"M1427","LgK","p4.4"
"M1428","LgK","p4.8"
"M1428","LgK","p4.6"
"M1428","LgK","p4.4"
"M1429","LgK","p4.8"
"M1429","LgK","p4.6"
"M1429","LgK","p4.4"
"M1430","SBK","p5.0"
"M1430","SBK","p4.8"
"M1430","LgK","p4.8"
"M1430","LgK","p4.6"
"M1430","LgK","p4.4"
"M1430","TRB","p3.8"
"M1430","TRB","p3.6"
"M1430","TRB","p3.4"
"M1431","LgK","p4.8"
"M1431","LgK","p4.6"
"M1431","LgK","p4.4"
"M1432","LgK","p4.8"
"M1432","LgK","p4.6"
"M1432","LgK","p4.4"
"M1433","LgK","p4.8"
"M1433","LgK","p4.6"
"M1433","LgK","p4.4"
"M1434","LgK","p4.8"
"M1434","LgK","p4.6"
"M1434","LgK","p4.4"
"M1435","LgK","p4.8"
"M1435","LgK","p4.6"
"M1435","LgK","p4.4"
"M1436","LgK","p4.8"
"M1436","LgK","p4.6"
"M1436","LgK","p4.4"
"M1437","LgK","p4.8"
"M1437","LgK","p4.6"
"M1437","LgK","p4.4"
"M1437","ENE","p4.4"
"M1437","ENE","p4.2"
"M1437","ENE","p4.0"
"M1438","LgK","p4.8"
"M1438","LgK","p4.6"
"M1438","LgK","p4.4"
"M1438","TRB","p3.8"
"M1438","TRB","p3.6"
"M1438","TRB","p3.4"
"M1439","LgK","p4.8"
"M1439","LgK","p4.6"
"M1439","LgK","p4.4"
"M1440","LgK","p4.8"
"M1440","LgK","p4.6"
"M1440","LgK","p4.4"
"M1441","SBK","p5.0"
"M1441","SBK","p4.8"
"M1442","LgK","p4.8"
"M1442","LgK","p4.6"
"M1442","LgK","p4.4"
"M1443","LgK","p4.8"
"M1443","LgK","p4.6"
"M1443","LgK","p4.4"
"M1444","LgK","p4.8"
"M1444","LgK","p4.6"
"M1444","LgK","p4.4"
"M1445","LgK","p4.8"
"M1445","LgK","p4.6"
"M1445","LgK","p4.4"
"M1446","LgK","p4.8"
"M1446","LgK","p4.6"
"M1446","LgK","p4.4"
"M1446","TRB","p3.8"
"M1446","TRB","p3.6"
"M1446","TRB","p3.4"
"M1447","LgK","p4.8"
"M1447","LgK","p4.6"
"M1447","LgK","p4.4"
"M1448","LgK","p4.8"
"M1448","LgK","p4.6"
"M1448","LgK","p4.4"
"M1449","LgK","p4.8"
"M1449","LgK","p4.6"
"M1449","LgK","p4.4"
"M1450","LgK","p4.8"
"M1450","LgK","p4.6"
"M1450","LgK","p4.4"
"M1451","SBK","p5.0"
"M1451","SBK","p4.8"
"M1451","LgK","p4.8"
"M1451","LgK","p4.6"
"M1451","LgK","p4.4"
"M1452","LgK","p4.8"
"M1452","LgK","p4.6"
"M1452","LgK","p4.4"
"M1452","TRB","p3.8"
"M1452","TRB","p3.6"
"M1452","TRB","p3.4"
"M1453","LgK","p4.8"
"M1453","LgK","p4.6"
"M1453","LgK","p4.4"
"M1454","LgK","p4.8"
"M1454","LgK","p4.6"
"M1454","LgK","p4.4"
"M1455","LgK","p4.8"
"M1455","LgK","p4.6"
"M1455","LgK","p4.4"
"M1457","LgK","p4.8"
"M1457","LgK","p4.6"
"M1457","LgK","p4.4"
"M1458","LgK","p4.8"
"M1458","LgK","p4.6"
"M1458","LgK","p4.4"
"M1459","LgK","p4.8"
"M1459","LgK","p4.6"
"M1459","LgK","p4.4"
"M1460","LgK","p4.8"
"M1460","LgK","p4.6"
"M1460","LgK","p4.4"
"M1461","SBK","p5.0"
"M1461","SBK","p4.8"
"M1461","LgK","p4.8"
"M1461","LgK","p4.6"
"M1461","LgK","p4.4"
"M1462","LgK","p4.8"
"M1462","LgK","p4.6"
"M1462","LgK","p4.4"
"M1463","LgK","p4.8"
"M1463","LgK","p4.6"
"M1463","LgK","p4.4"
"M1463","ENE","p4.4"
"M1463","ENE","p4.2"
"M1463","ENE","p4.0"
"M1464","SBK","p5.0"
"M1464","SBK","p4.8"
"M1464","LgK","p4.8"
"M1464","LgK","p4.6"
"M1464","LgK","p4.4"
"M1464","ENE","p4.4"
"M1464","ENE","p4.2"
"M1464","ENE","p4.0"
"M1465","LgK","p4.8"
"M1465","LgK","p4.6"
"M1465","LgK","p4.4"
"M1466","TRB","p3.8"
"M1466","TRB","p3.6"
"M1466","TRB","p3.4"
"M1467","LgK","p4.8"
"M1467","LgK","p4.6"
"M1467","LgK","p4.4"
"M1468","LgK","p4.8"
"M1468","LgK","p4.6"
"M1468","LgK","p4.4"
"M1469","LgK","p4.8"
"M1469","LgK","p4.6"
"M1469","LgK","p4.4"
"M1470","LgK","p4.8"
"M1470","LgK","p4.6"
"M1470","LgK","p4.4"
"M1471","LgK","p4.8"
"M1471","LgK","p4.6"
"M1471","LgK","p4.4"
"M1472","LgK","p4.8"
"M1472","LgK","p4.6"
"M1472","LgK","p4.4"
"M1473","LgK","p4.8"
"M1473","LgK","p4.6"
"M1473","LgK","p4.4"
"M1474","LgK","p4.8"
"M1474","LgK","p4.6"
"M1474","LgK","p4.4"
"M1474","ENE","p4.4"
"M1474","ENE","p4.2"
"M1474","ENE","p4.0"
"M1475","LgK","p4.8"
"M1475","LgK","p4.6"
"M1475","LgK","p4.4"
"M1476","LgK","p4.8"
"M1476","LgK","p4.6"
"M1476","LgK","p4.4"
"M1476","ENE","p4.4"
"M1476","ENE","p4.2"
"M1476","ENE","p4.0"
"M1477","LgK","p4.8"
"M1477","LgK","p4.6"
"M1477","LgK","p4.4"
"M1478","SBK","p5.0"
"M1478","SBK","p4.8"
"M1478","LgK","p4.8"
"M1478","LgK","p4.6"
"M1478","LgK","p4.4"
"M1479","SBK","p5.0"
"M1479","SBK","p4.8"
"M1479","TRB","p3.8"
"M1479","TRB","p3.6"
"M1479","TRB","p3.4"
"M1480","LgK","p4.8"
"M1480","LgK","p4.6"
"M1480","LgK","p4.4"
"M1481","LgK","p4.8"
"M1481","LgK","p4.6"
"M1481","LgK","p4.4"
"M1482","LgK","p4.8"
"M1482","LgK","p4.6"
"M1482","LgK","p4.4"
"M1483","LgK","p4.8"
"M1483","LgK","p4.6"
"M1483","LgK","p4.4"
"M1484","LgK","p4.8"
"M1484","LgK","p4.6"
"M1484","LgK","p4.4"
"M1484","ENE","p4.4"
"M1484","ENE","p4.2"
"M1484","ENE","p4.0"
"M1485","LgK","p4.8"
"M1485","LgK","p4.6"
"M1485","LgK","p4.4"
"M1485","TRB","p3.8"
"M1485","TRB","p3.6"
"M1485","TRB","p3.4"
"M1486","LgK","p4.8"
"M1486","LgK","p4.6"
"M1486","LgK","p4.4"
"M1487","LgK","p4.8"
"M1487","LgK","p4.6"
"M1487","LgK","p4.4"
"M1487","TRB","p3.8"
"M1487","TRB","p3.6"
"M1487","TRB","p3.4"
"M1488","LgK","p4.8"
"M1488","LgK","p4.6"
"M1488","LgK","p4.4"
"M1488","ENE","p4.4"
"M1488","ENE","p4.2"
"M1488","ENE","p4.0"
"M1488","TRB","p3.8"
"M1488","TRB","p3.6"
"M1488","TRB","p3.4"
"M1489","LgK","p4.8"
"M1489","LgK","p4.6"
"M1489","LgK","p4.4"
"M1490","LgK","p4.8"
"M1490","LgK","p4.6"
"M1490","LgK","p4.4"
"M1491","LgK","p4.8"
"M1491","LgK","p4.6"
"M1491","LgK","p4.4"
"M1492","TRB","p3.8"
"M1492","TRB","p3.6"
"M1492","TRB","p3.4"
"M1493","LgK","p4.8"
"M1493","LgK","p4.6"
"M1493","LgK","p4.4"
"M1494","LgK","p4.8"
"M1494","LgK","p4.6"
"M1494","LgK","p4.4"
"M1495","LgK","p4.8"
"M1495","LgK","p4.6"
"M1495","LgK","p4.4"
"M1495","TRB","p3.8"
"M1495","TRB","p3.6"
"M1495","TRB","p3.4"
"M1496","LgK","p4.8"
"M1496","LgK","p4.6"
"M1496","LgK","p4.4"
"M1497","SBK","p5.0"
"M1497","SBK","p4.8"
"M1498","LgK","p4.8"
"M1498","LgK","p4.6"
"M1498","LgK","p4.4"
"M1499","SBK","p5.0"
"M1499","SBK","p4.8"
"M1499","LgK","p4.8"
"M1499","LgK","p4.6"
"M1499","LgK","p4.4"
"M1500","LgK","p4.8"
"M1500","LgK","p4.6"
"M1500","LgK","p4.4"
"M1501","LgK","p4.8"
"M1501","LgK","p4.6"
"M1501","LgK","p4.4"
"M1501","ENE","p4.4"
"M1501","ENE","p4.2"
"M1501","ENE","p4.0"
"M1502","LgK","p4.8"
"M1502","LgK","p4.6"
"M1502","LgK","p4.4"
"M1502","ENE","p4.4"
"M1502","ENE","p4.2"
"M1502","ENE","p4.0"
"M1503","LgK","p4.8"
"M1503","LgK","p4.6"
"M1503","LgK","p4.4"
"M1503","ENE","p4.4"
"M1503","ENE","p4.2"
"M1503","ENE","p4.0"
"M1504","LgK","p4.8"
"M1504","LgK","p4.6"
"M1504","LgK","p4.4"
"M1505","LgK","p4.8"
"M1505","LgK","p4.6"
"M1505","LgK","p4.4"
"M1505","ENE","p4.4"
"M1505","ENE","p4.2"
"M1505","ENE","p4.0"
"M1505","TRB","p3.8"
"M1505","TRB","p3.6"
"M1505","TRB","p3.4"
"M1506","LgK","p4.8"
"M1506","LgK","p4.6"
"M1506","LgK","p4.4"
"M1507","LgK","p4.8"
"M1507","LgK","p4.6"
"M1507","LgK","p4.4"
"M1508","SBK","p5.0"
"M1508","SBK","p4.8"
"M1508","LgK","p4.8"
"M1508","LgK","p4.6"
"M1508","LgK","p4.4"
"M1509","LgK","p4.8"
"M1509","LgK","p4.6"
"M1509","LgK","p4.4"
"M1510","LgK","p4.8"
"M1510","LgK","p4.6"
"M1510","LgK","p4.4"
"M1511","LgK","p4.8"
"M1511","LgK","p4.6"
"M1511","LgK","p4.4"
"M1512","LgK","p4.8"
"M1512","LgK","p4.6"
"M1512","LgK","p4.4"
"M1513","LgK","p4.8"
"M1513","LgK","p4.6"
"M1513","LgK","p4.4"
"M1514","LgK","p4.8"
"M1514","LgK","p4.6"
"M1514","LgK","p4.4"
"M1515","TRB","p3.8"
"M1515","TRB","p3.6"
"M1515","TRB","p3.4"
"M1516","LgK","p4.8"
"M1516","LgK","p4.6"
"M1516","LgK","p4.4"
"M1517","LgK","p4.8"
"M1517","LgK","p4.6"
"M1517","LgK","p4.4"
"M1518","LgK","p4.8"
"M1518","LgK","p4.6"
"M1518","LgK","p4.4"
"M1519","LgK","p4.8"
"M1519","LgK","p4.6"
"M1519","LgK","p4.4"
"M1520","LgK","p4.8"
"M1520","LgK","p4.6"
"M1520","LgK","p4.4"
"M1521","LgK","p4.8"
"M1521","LgK","p4.6"
"M1521","LgK","p4.4"
"M1522","LgK","p4.8"
"M1522","LgK","p4.6"
"M1522","LgK","p4.4"
"M1523","LgK","p4.8"
"M1523","LgK","p4.6"
"M1523","LgK","p4.4"
"M1524","LgK","p4.8"
"M1524","LgK","p4.6"
"M1524","LgK","p4.4"
"M1525","LgK","p4.8"
"M1525","LgK","p4.6"
"M1525","LgK","p4.4"
"M1526","LgK","p4.8"
"M1526","LgK","p4.6"
"M1526","LgK","p4.4"
"M1527","LgK","p4.8"
"M1527","LgK","p4.6"
"M1527","LgK","p4.4"
"M1528","LgK","p4.8"
"M1528","LgK","p4.6"
"M1528","LgK","p4.4"
"M1529","LgK","p4.8"
"M1529","LgK","p4.6"
"M1529","LgK","p4.4"
"M1530","LgK","p4.8"
"M1530","LgK","p4.6"
"M1530","LgK","p4.4"
"M1531","LgK","p4.8"
"M1531","LgK","p4.6"
"M1531","LgK","p4.4"
"M1532","LgK","p4.8"
"M1532","LgK","p4.6"
"M1532","LgK","p4.4"
"M1533","LgK","p4.8"
"M1533","LgK","p4.6"
"M1533","LgK","p4.4"
"M1533","TRB","p3.8"
"M1533","TRB","p3.6"
"M1533","TRB","p3.4"
"M1534","LgK","p4.8"
"M1534","LgK","p4.6"
"M1534","LgK","p4.4"
"M1535","LgK","p4.8"
"M1535","LgK","p4.6"
"M1535","LgK","p4.4"
"M1536","LgK","p4.8"
"M1536","LgK","p4.6"
"M1536","LgK","p4.4"
"M1537","LgK","p4.8"
"M1537","LgK","p4.6"
"M1537","LgK","p4.4"
"M1538","LgK","p4.8"
"M1538","LgK","p4.6"
"M1538","LgK","p4.4"
"M1539","LgK","p4.8"
"M1539","LgK","p4.6"
"M1539","LgK","p4.4"
"M1540","LgK","p4.8"
"M1540","LgK","p4.6"
"M1540","LgK","p4.4"
"M1542","LgK","p4.8"
"M1542","LgK","p4.6"
"M1542","LgK","p4.4"
"M1543","LgK","p4.8"
"M1543","LgK","p4.6"
"M1543","LgK","p4.4"
"M1544","LgK","p4.8"
"M1544","LgK","p4.6"
"M1544","LgK","p4.4"
"M1545","TRB","p3.8"
"M1545","TRB","p3.6"
"M1545","TRB","p3.4"
"M1546","TRB","p3.8"
"M1546","TRB","p3.6"
"M1546","TRB","p3.4"
"M1547","LgK","p4.8"
"M1547","LgK","p4.6"
"M1547","LgK","p4.4"
"M1548","TRB","p3.8"
"M1548","TRB","p3.6"
"M1548","TRB","p3.4"
"M1549","LgK","p4.8"
"M1549","LgK","p4.6"
"M1549","LgK","p4.4"
"M1550","TRB","p3.8"
"M1550","TRB","p3.6"
"M1550","TRB","p3.4"
"M1551","LgK","p4.8"
"M1551","LgK","p4.6"
"M1551","LgK","p4.4"
"M1551","TRB","p3.8"
"M1551","TRB","p3.6"
"M1551","TRB","p3.4"
"M1552","TRB","p3.8"
"M1552","TRB","p3.6"
"M1552","TRB","p3.4"
"M1553","LgK","p4.8"
"M1553","LgK","p4.6"
"M1553","LgK","p4.4"
"M1554","LgK","p4.8"
"M1554","LgK","p4.6"
"M1554","LgK","p4.4"
"M1554","TRB","p3.8"
"M1554","TRB","p3.6"
"M1554","TRB","p3.4"
"M1555","LgK","p4.8"
"M1555","LgK","p4.6"
"M1555","LgK","p4.4"
"M1556","LgK","p4.8"
"M1556","LgK","p4.6"
"M1556","LgK","p4.4"
"M1557","TRB","p3.8"
"M1557","TRB","p3.6"
"M1557","TRB","p3.4"
"M1558","TRB","p3.8"
"M1558","TRB","p3.6"
"M1558","TRB","p3.4"
"M1559","LgK","p4.8"
"M1559","LgK","p4.6"
"M1559","LgK","p4.4"
"M1560","LgK","p4.8"
"M1560","LgK","p4.6"
"M1560","LgK","p4.4"
"M1561","LgK","p4.8"
"M1561","LgK","p4.6"
"M1561","LgK","p4.4"
"M1562","TRB","p3.8"
"M1562","TRB","p3.6"
"M1562","TRB","p3.4"
"M1563","LgK","p4.8"
"M1563","LgK","p4.6"
"M1563","LgK","p4.4"
"M1564","LgK","p4.8"
"M1564","LgK","p4.6"
"M1564","LgK","p4.4"
"M1565","LgK","p4.8"
"M1565","LgK","p4.6"
"M1565","LgK","p4.4"
"M1566","LgK","p4.8"
"M1566","LgK","p4.6"
"M1566","LgK","p4.4"
"M1567","LgK","p4.8"
"M1567","LgK","p4.6"
"M1567","LgK","p4.4"
"M1568","LgK","p4.8"
"M1568","LgK","p4.6"
"M1568","LgK","p4.4"
"M1569","LgK","p4.8"
"M1569","LgK","p4.6"
"M1569","LgK","p4.4"
"M1570","LgK","p4.8"
"M1570","LgK","p4.6"
"M1570","LgK","p4.4"
"M1571","TRB","p3.8"
"M1571","TRB","p3.6"
"M1571","TRB","p3.4"
"M1572","LgK","p4.8"
"M1572","LgK","p4.6"
"M1572","LgK","p4.4"
"M1572","ENE","p4.4"
"M1572","ENE","p4.2"
"M1572","ENE","p4.0"
"M1573","LgK","p4.8"
"M1573","LgK","p4.6"
"M1573","LgK","p4.4"
"M1574","LgK","p4.8"
"M1574","LgK","p4.6"
"M1574","LgK","p4.4"
"M1575","LgK","p4.8"
"M1575","LgK","p4.6"
"M1575","LgK","p4.4"
"M1575","ENE","p4.4"
"M1575","ENE","p4.2"
"M1575","ENE","p4.0"
"M1576","LgK","p4.8"
"M1576","LgK","p4.6"
"M1576","LgK","p4.4"
"M1577","TRB","p3.8"
"M1577","TRB","p3.6"
"M1577","TRB","p3.4"
"M1578","TRB","p3.8"
"M1578","TRB","p3.6"
"M1578","TRB","p3.4"
"M1579","LgK","p4.8"
"M1579","LgK","p4.6"
"M1579","LgK","p4.4"
"M1580","TRB","p3.8"
"M1580","TRB","p3.6"
"M1580","TRB","p3.4"
"M1581","LgK","p4.8"
"M1581","LgK","p4.6"
"M1581","LgK","p4.4"
"M1582","LgK","p4.8"
"M1582","LgK","p4.6"
"M1582","LgK","p4.4"
"M1583","LgK","p4.8"
"M1583","LgK","p4.6"
"M1583","LgK","p4.4"
"M1583","ENE","p4.4"
"M1583","ENE","p4.2"
"M1583","ENE","p4.0"
"M1584","LgK","p4.8"
"M1584","LgK","p4.6"
"M1584","LgK","p4.4"
"M1585","LgK","p4.8"
"M1585","LgK","p4.6"
"M1585","LgK","p4.4"
