id,site,accuracy,surface,altitude,X,Y
M0674,Lísky-Za Hrubou loukou,2,TRUE,290,-554866,-1169160
M0675,Líšeň-Breitcetlova,3,FALSE,329,-591960,-1159713
M0676,Líšeň-Čihadlo,1,FALSE,319,-590134,-1159239
M0677,Líšeň-Dlouhý kus,1,FALSE,352,-591045,-1158883
M0678,Líšeň-Klicperova ul.,2,NA,322,-592273,-1160300
M0679,Líšeň-Křížová zmola,1,FALSE,318,-591879,-1159944
M0680,Líšeň-Zadní kostelíček,2,FALSE,337,-590975,-1159980
M0681,Lobodice-Niva u Cvrčova,2,NA,202,-546483,-1142806
M0682,Loštice-Náměstí Míru,2,NA,265,-568630,-1102374
M0683,Lovčičky-Cihelna,2,FALSE,231,-583770,-1175279
M0684,Lovčičky-Dlouhé,2,TRUE,285,-581347.0735,-1176386.223
M0685,Lovčičky-Nádlese,2,FALSE,356,-580882,-1177228
M0686,Lovčičky-Široké,2,TRUE,346,-581266,-1177472
M0687,Lovčičky-Žleby,1,NA,256,-582764,-1176130
M0688,Lovčovice-Na kopci,3,TRUE,477,-676731,-1175253
M0689,Lubnice-Černá pole,2,TRUE,440,-673208,-1181487
M0690,Lubnice-Dvorské Díly,2,TRUE,456,-673798,-1179289
M0691,Lubnice-Na kopci,2,TRUE,427,-673120,-1180890
M0692,Lubnice-Uherčická pole,2,TRUE,438,-672960,-1181676
M0693,Ludéřov-U smrku,2,NA,315,-561801,-1121366
M0694,Ludéřov-U Zlaté stružky,2,TRUE,270,-561241,-1122484
M0695,Ludéřov-západně od Švédských šancí,3,TRUE,344,-562548,-1121036
M0696,Lukov nad Dyjí-Ostroh,2,TRUE,354,-654446,-1194257
M0697,Lukov u Moravských Budějovic-Týnské,2,TRUE,460,-656896.5864,-1167670.955
M0698,Lukov u Moravských Budějovic-Za bažantnicí,3,TRUE,447,-655771,-1166609
M0699,Lukovany-Za pazourkovým,2,TRUE,353,-619965,-1162500
M0700,Luleč u Vyškova-sv. Martin,3,FALSE,375,-575350,-1156692
M0701,Luleč-intravilán,2,NA,300,-574251,-1156675
M0702,Lutín-Nový trávník,3,TRUE,230,-554718,-1125282
M0703,Lutotín-intravilán,1,NA,252,-563793,-1128181
M0704,Lutotín-Jestřábí rokle,2,TRUE,270,-564746,-1128148
M0705,Lutotín-obec,2,NA,256,-563555,-1128028
M0706,Lužice u Hodonína-Kratiny,2,TRUE,168,-567846.7403,-1203749.07
M0707,Lužice u Hodonína-U starého,2,FALSE,177,-569237,-1202242
M0708,Lýsky-intravilán,2,NA,216,-533545,-1135532
M0709,Lýsky-Nad struhou,1,NA,216,-533312,-1135337
M0710,Lýsky-Padělky u Lýsek,1,NA,228,-533218,-1134754
M0711,Malenovice u Zlína-Jarolímkovo nám.,1,FALSE,202,-526510,-1166834
M0712,Malenovice u Zlína-Mezicestí,2,FALSE,202,-528184,-1166913
M0713,Malenovice u Zlína-Švermova,3,NA,210,-526335,-1166853
M0714,Malhostovice-Jezera,2,TRUE,413,-601961,-1145289
M0715,Malhostovice-Na jezerách nad Koudelkami,2,TRUE,374,-601571.2657,-1145105.719
M0716,Malhostovice-Paní hora,2,NA,355,-603011,-1142279
M0717,Malhostovice-Pod Brabinkou,2,TRUE,322,-602708.0164,-1144440.164
M0718,Malhostovice-Polovy žleby,2,TRUE,406,-602042.0801,-1145661.632
M0719,Malhostovice-U bílého kamene,1,FALSE,322,-602935.5453,-1145018.89
M0720,Malhostovice-U Nuzířova,3,TRUE,310,-603055.1827,-1143859.269
M0721,Malhostovice-U Pluštaru,2,TRUE,293,-603413,-1143928
M0722,Malhostovice-Zlámaniny,2,TRUE,315,-603600,-1145567
M0723,Malhostovice-Žalvíř,2,TRUE,298,-603581,-1144627
M0724,Mallersbach-Schindberg,2,TRUE,440,-660242,-1193835
M0725,Maloměřice-Holý kopec,2,FALSE,280,-594664,-1158743
M0726,Maloměřice-U stavu,1,FALSE,214,-595231,-1157881
M0727,Mannersdorf-Auhagen,3,FALSE,167,-590203,-1250152
M0728,Mannersdorf-Dammäcker,2,FALSE,148,-591073,-1251795
M0729,Marefy-Čtvrtě od Letonic,3,FALSE,246,-572683,-1167808
M0730,Marefy-intravilán,2,FALSE,213,-572525,-1168887
M0731,Marefy-Průtnice,2,FALSE,213,-573164,-1169169
M0732,Marchegg-Lange Lüsse,3,TRUE,140,-584816,-1269577
M0733,Marchegg-Ochsenweide,3,TRUE,140,-585439,-1266564
M0734,Maršovice-Na kocourkách,2,FALSE,277,-613837,-1175966
M0735,Mařatice-Štanclova cihelna,2,NA,225,-536184,-1181103
M0736,Mašovice u Znojma-Malé poloúdělí,2,FALSE,386,-648734,-1192099
M0737,Mašovice u Znojma-Mezicestí,2,TRUE,362,-647325,-1192576
M0738,Mašovice u Znojma-Pšeničné,1,FALSE,368,-648053,-1192688
M0739,Medlánky-Za Bomberkem,2,FALSE,257,-600248,-1155447
M0740,Medlov u Uničova-cihelna,3,NA,270,-559210,-1098718
M0741,Medlov u Uničova-důl Barbora,2,NA,302,-560459,-1097907
M0742,Medlov u Uničova-parcela 411,2,NA,262,-558789,-1098782
M0743,Medlov u Uničova-U Pískoviště,2,NA,250,-557354,-1098231
M0744,Medlovice-Za Hanou,2,NA,230,-562328,-1154165
M0745,Menhartice-Na pastvišťatech,2,TRUE,476,-676705,-1175247
M0746,Měrovice nad Hanou-Přední díly,2,TRUE,225,-549642,-1148127
M0747,Městys Blížkovice-u Mácova rybníka,3,TRUE,407,-656985.1494,-1175465.758
M0748,Mešovice-Pod dančovickou silnicí,2,TRUE,451,-676365,-1180743
M0749,Mezice-Za kovárnou,2,NA,228,-555641,-1112901
M0750,Mezice-Za kovárnou,2,NA,230,-555690,-1112935
M0751,Michelstetten-,3,NA,274,-619170,-1225621
M0752,Michelstetten-,2,TRUE,238,-617334,-1225351
M0753,Michelstetten-,3,TRUE,380,-618874,-1227206
M0754,Michelstetten-,3,TRUE,272,-619069,-1225594
M0755,Michelstetten-,3,TRUE,347,-617770,-1226915
M0756,Michelstetten-,2,TRUE,250,-617178,-1225510
M0757,Michelstetten-Am Sand,2,FALSE,306,-618726,-1227084
M0758,Michelstetten-Bei der Feldmühle,3,NA,258,-616962,-1225621
M0759,Michelstetten-Zeiselberg,3,TRUE,286,-618047,-1226369
M0760,Míkovice nad Olšavou-Na Drahách,3,NA,212,-535260,-1184983
M0761,Mikulčice-Podbřežníky,2,TRUE,172,-570926.8125,-1206232.313
M0762,Mikulov na Moravě-Jelení louka,2,NA,230,-596314,-1203397
M0763,Mikulov na Moravě-Kamenné,2,FALSE,255,-601180.9312,-1202654.047
M0764,Mikulov na Moravě-Turold,2,NA,300,-600358,-1202730
M0765,Mikulovice u Znojma-cihelna,3,FALSE,309,-638570,-1183458
M0766,Mikulovice-Rohlík,2,FALSE,508,-653167,-1157456
M0767,Milatice-Hekrle,1,FALSE,457,-655622,-1163698
M0768,Milovice u Mikulova-intravilán,1,FALSE,179,-595641,-1199385
M0769,Milovice u Mikulova-Klíny,2,FALSE,176,-595367,-1199098.25
M0770,Milovice u Mikulova-Mikulovské terasy,3,TRUE,251,-596616,-1199248
M0771,Milovice u Mikulova-Na pískách,2,FALSE,165,-594324.4063,-1198892.313
M0772,Milovice u Mikulova-Prostřední pole,2,FALSE,166,-594623,-1199314
M0773,Milovice u Mikulova-Spitzhübel,2,FALSE,199,-594282,-1200340
M0774,Milovice u Mikulova-Velké díly,3,TRUE,176,-595887,-1198599
M0775,Miňůvky-Křivky,2,FALSE,212,-542130,-1153882
M0776,Miroslav-nám. Svobody,2,FALSE,249,-622690,-1185907
M0777,Miroslav-Přední farské,1,FALSE,268,-622128,-1184855
M0778,Miroslavské Knínice-U cihelny,2,FALSE,308,-621699,-1182900
M0779,Mistřín-Vadasova pískovna,2,FALSE,192,-566098,-1188970
M0780,Mitterretzbach-Hofäcker,3,FALSE,270,-649341,-1200748
M0781,Mladkov u Boskovic-Mezicestí,2,FALSE,317,-593619,-1128267
M0782,Mladoňovice na Moravě-Kozlovce,2,TRUE,440,-669123,-1174681
M0783,Mladoňovice na Moravě-Sedliska,2,TRUE,434,-668938,-1173662
M0784,Mladoňovice na Moravě-U Gottharda,2,TRUE,441,-669250.6243,-1174954.837
M0785,Mladoňovice na Moravě-Záhumenice ke Slavíkovicím,2,FALSE,454,-671227,-1173362
M0786,Modrá u Velehradu-Orlová,3,TRUE,278,-541886,-1174258
M0787,Modřice-Lány,3,FALSE,206,-598769.01,-1167306.678
M0788,Modřice-Primál,1,FALSE,196,-598900,-1169169
M0789,Modřice-Sádky,1,FALSE,203,-599516,-1169454
M0790,Modřice-U humusárny,1,NA,200,-599186,-1169883
M0791,Modřice-Za humny,1,FALSE,198,-598435,-1168512
M0792,Mohelnice-Bartošovo pole,2,NA,250,-566443,-1099650
M0793,Mohelnice-Kernerovo pole,3,NA,250,-567466,-1097510
M0794,Mohelnice-Nadjezd,2,NA,255,-567088,-1098209
M0795,Mohelnice-Náměstí Svobody,1,NA,276,-568990,-1098779
M0796,Mohelnice-park,2,NA,270,-569497,-1097902
M0797,Mohelnice-škrobárna,2,NA,270,-568915,-1099896
M0798,"Mohelnice-štěrkovna, u bývalého cukrovaru",2,NA,250,-566536,-1099160
M0799,Mohelnice-U Křemačovského rybníka,2,NA,273,-569721,-1098125
M0800,Mohelnice-U splavu,2,NA,250,-567276,-1097202
M0801,Mohelnice-Ul. 1. máje,1,NA,262,-567993,-1099092
M0802,Mohelnice-Za parkem,2,TRUE,280,-569650,-1097551
M0803,Mohelnice-Za sídlištěm,2,NA,266,-567931,-1098248
M0804,Mohelnice-Zückova cihlena,2,NA,258,-567275,-1099347
M0805,Mohelno-Dlouhý,2,FALSE,370,-630383,-1166113
M0806,Mohelno-Na boleniskách,3,TRUE,365,-627369,-1165672
M0807,Mohelno-Na šibenici,2,TRUE,372,-630265,-1165131
M0808,Mohelno-Nad tlustým,2,TRUE,395,-630679,-1164196
M0809,Mohelno-Padělky,2,NA,408,-631524,-1166367
M0810,Mohelno-Plevovce,1,FALSE,296,-632472,-1167081
M0811,Mohelno-Skřipina,2,FALSE,321,-628086,-1163570
M0812,Mohelno-Skřipina,2,NA,321,-628086,-1163570
M0813,Mohelno-Staré Hory,2,TRUE,361,-628890,-1167298
M0814,Mohelno-Suchánek,2,TRUE,362,-630215,-1166189
M0815,Mohelno-Šibenice,3,TRUE,383,-630389,-1165521
M0816,Mohelno-Za netřeskem,2,TRUE,343,-628531,-1165267
M0817,Mohelno-Žebrák,2,TRUE,341,-628374,-1164684
M0818,Mohleno-Za chobotem,2,TRUE,351,-629420,-1164618
M0820,Mokrá u Brna-Hrnčířské pole,2,TRUE,362,-587636.6788,-1158111.296
M0824,Mokrá u Brna-Spalená seč,2,FALSE,412,-587586.8929,-1157637.134
M0825,Mokrá u Brna-Široké,1,FALSE,324,-587278,-1159110
M0826,Mokrá u Brna-U obrázku,2,FALSE,440,-586718,-1157530
M0827,Mokrá u Brna-Úzké,1,FALSE,316,-587461,-1159605
M0828,Mokrá u Brna-Vlašňovské údolí,2,TRUE,385,-586154,-1158564
M0829,Moravany u Brna-Horka,2,NA,266,-600445,-1165378
M0830,Moravičany-Dílečky,2,FALSE,250,-566493,-1100875
M0831,Moravičany-Dlouhý Díleček,2,FALSE,270,-566513,-1100156
M0832,Moravičany-dům č. 206,1,FALSE,255,-566538,-1101364
M0833,Moravičany-hřbitov,2,NA,247,-565595,-1101338
M0834,Moravičany-kaple sv. Rocha,2,TRUE,248,-566088,-1102227
M0835,Moravičany-Široké Díly,3,NA,250,-566755,-1101899
M0836,Moravičany-U vody,2,NA,250,-566959,-1101988
M0837,Moravská Nová Ves-intravilán,1,FALSE,191,-572575,-1207472
M0838,Moravská Nová Ves-Padělky od vody,2,FALSE,163,-571469,-1207321
M0839,Moravská Nová Ves-štěrkovna,3,NA,158,-571306,-1208898
M0840,Moravské Bránice-Ve starých,2,TRUE,245,-612094.6,-1171409.8
M0841,Moravské Budějovice-Náměstí Míru,2,NA,466,-657873,-1169917
M0842,Moravské Budějovice-Pod heřmanským kopcem,3,TRUE,454,-656948.1656,-1169730.088
M0843,Moravské Budějovice-u lesa Ochoz,3,TRUE,424,-654761.4797,-1171305.318
M0844,Moravské Knínice-Čihadla,2,TRUE,354,-604172,-1150404
M0845,Moravské Knínice-U kaple,2,TRUE,315,-604615,-1149670
M0846,Moravské Knínice-U panských luk,3,FALSE,274,-603566,-1149447
M0847,Moravské Knínice-V újezdech,2,TRUE,303,-604993,-1149940
M0848,Moravský Krumlov-Dlouhá louka,2,TRUE,310,-616392,-1175758
M0849,Moravský Krumlov-Horní Novosady,3,TRUE,290,-622791.1667,-1174956.667
M0850,Moravský Krumlov-Na slatinách,2,FALSE,253,-620407,-1178700
M0851,Moravský Krumlov-Nad Haltýřem,2,FALSE,277,-620808,-1175327
M0852,Moravský Krumlov-Obory,2,TRUE,316,-619143,-1175778
M0853,Moravský Krumlov-okolí těžebního revíru I,2,TRUE,317,-615324,-1177760
M0854,Moravský Krumlov-okolí těžebního revíru VI,2,TRUE,323,-614589,-1175694
M0855,Moravský Krumlov-U boudy,2,TRUE,299,-617992,-1173882
M0856,Moravský Krumlov-u žst. Rakšice,2,FALSE,261,-619712,-1178737
M0857,Moravský Krumlov-Vysoká hora,2,TRUE,341,-615909,-1176848
M0858,Moravský Písek-pískovna,2,NA,179,-546950,-1186810
M0859,Moravský Písek-Pod Kladichovem,3,NA,180,-547116,-1187222
M0860,Moravský Svätý Ján-Dlhé lúky,2,TRUE,150,-578807,-1235133
M0861,Moravský Svätý Ján-Na hrudoch,3,NA,160,-579884,-1228736
M0862,Mořice-Pololány u můstku,2,NA,210,-554581,-1150764
M0863,Mořice-Pololány u Studánky,2,NA,210,-553083,-1150723
M0864,Mořice-U obrázku,2,NA,220,-553383,-1150949
M0865,Mostkovice-mezi Hloučelou a silnicí do Smržic,3,NA,254,-562552,-1133136
M0866,Mostkovice-Pod vinohrady,2,NA,265,-562768,-1134055
M0867,Mostkovice-silnice u hřbitova,3,NA,256,-562799,-1133131
M0868,Mostkovice-U vrbiček,1,NA,270,-564121,-1133983
M0869,Mostkovice-Vysoudilka,2,NA,305,-563144,-1134165
M0870,Mramotice-Kasárna,1,FALSE,356,-645934,-1189043
M0871,Mušov-Mühläcker,2,FALSE,176,-603718.9512,-1194788.105
M0872,Mušov-Neurissen I,2,TRUE,178,-604575,-1191123
M0873,Mušov-Neurissen II,2,FALSE,186,-604144,-1192370
M0874,Mušov-Sandäcker,2,FALSE,170,-604467,-1194719
M0875,Mušov-Tuchna,1,FALSE,184,-604022,-1192693
M0876,Mušov-U sv. Jana,2,FALSE,172,-602905,-1194860
M0877,Mušov-U vodárny,2,FALSE,179,-605499,-1193334
M0878,Mutěnice-Hraničky,1,FALSE,236,-572811,-1196197
M0879,Mutěnice-Zbrod,2,TRUE,167,-569064,-1198408
M0880,Myslejovice-Díly,2,TRUE,376,-565313,-1141046
M0881,Myslejovice-Kluče od Kozylky,3,TRUE,382,-564991,-1139919
M0882,Myslejovice-Kopaniny,3,NA,380,-564802,-1140452
M0883,Myslejovice-Křéba,2,NA,390,-565821,-1140390
M0884,Myslejovice-Mitrovy,3,NA,274,-564190,-1140099
M0885,Myslejovice-Úzké,2,TRUE,368,-565109,-1140305
M0886,Myslibořice-Hrušovec,1,NA,455,-644275,-1167260
M0887,Náměšť na Hané-Dlouhá niva,2,NA,294,-562191,-1119375
M0888,Náměšť na Hané-Džbán,2,NA,305,-561973,-1118905
M0889,Náměšť na Hané-Křemela I,2,NA,400,-563949,-1118871
M0890,Náměšť na Hané-Rmíz u Laškova,1,NA,360,-564014,-1120184
M0891,Náměšť na Hané-Válník,2,NA,240,-559910,-1119449
M0892,Náměšť na Hané-Za hřbitovem,2,TRUE,250,-561053,-1119117
M0893,Nasobůrky-Cholinka,2,NA,236,-559480,-1109754
M0894,Nedakonice-Padělky,3,NA,180,-544363,-1184462
M0895,Nechvalín-Měřiny,2,TRUE,345,-564680.9173,-1180361.438
M0896,Nechvalín-Nivky,2,FALSE,258,-566018.5969,-1179812.362
M0897,Nejdek u Lednice-Czuczkova cihlena,3,FALSE,168,-590279.9048,-1204782.853
M0898,Nejdek u Lednice-Nejdecké roviny,3,FALSE,172,-590553.8289,-1205130.108
M0900,"Němčice nad Hanou-cukrovar, nádraží",2,NA,203,-552557,-1149085
M0901,Němčice nad Hanou-Daňka,2,NA,208,-555137,-1149670
M0902,Němčice nad Hanou-městečko,2,NA,205,-553227,-1149030
M0903,Němčice nad Hanou-Nadloučí,2,NA,210,-551589,-1148403
M0904,Němčice nad Hanou-Svorka,2,NA,206,-551714,-1148807
M0905,Němčice u Ivančic-Široké u Komana,2,FALSE,206,-616152,-1170379
M0906,Němčičky nad Jevišovkou-Horní kusy,1,FALSE,263,-638010.1262,-1185258.375
M0907,Němčičky-Nad drůbežárnou,2,NA,230,-607130,-1175787
M0908,Nemilany-intravilán,1,NA,212,-547803,-1125687
M0909,Nemilany-Kapitulní,2,NA,215,-547638,-1126378
M0910,Nemojany-Horka,3,TRUE,280,-576080,-1157462
M0911,Nemojany-Na hřeblech,2,TRUE,278,-576070.6656,-1157509.896
M0912,Nemojany-Podhoří,2,TRUE,276,-575670.7891,-1157120.295
M0913,Nemojany-Račková,2,FALSE,307,-576624.7813,-1157386.063
M0914,Nemojany-Zahrady,2,FALSE,290,-574723,-1157156
M0915,Nemotice-Díly u dvora,2,TRUE,273,-561484,-1171604
M0916,Neředín-letiště,3,NA,250,-550872,-1121478
M0917,Neředín-Mýlina,3,NA,245,-549655,-1121420
M0918,Neslovice-Domky,2,FALSE,275,-614782,-1165543
M0919,Neslovice-Hlavní ul.,1,FALSE,334,-614717,-1164558
M0920,Neslovice-Kaliště,3,TRUE,413,-614057,-1166426
M0921,Neslovice-Nivky,2,FALSE,379,-614308,-1164731
M0922,Neudorf-Schmalzberg,2,FALSE,181,-616279,-1207210
M0923,Nezamyslice nad Hanou-Čtvrtě od Mořic,2,NA,226,-555566,-1151373
M0924,Nezamyslice nad Hanou-Čtvrtě od Tištína,2,NA,220,-556016,-1151393
M0925,Nezamyslice nad Hanou-Končiny,2,NA,209,-556700,-1150712
M0926,Niederleis-Altstadt,3,TRUE,406,-620402,-1227910
M0927,Niederleis-Leiser Berge,2,TRUE,417,-621057,-1227855
M0928,Niederleis-Rotengern,2,TRUE,253,-618947,-1230358
M0929,Niedersulz-Fünfvierteläcker,2,TRUE,248,-602217,-1240512
M0930,Nivnice-Nivnické čtvrtky,2,NA,306,-527148,-1194735
M0931,Nivnice-severně kóty 278,2,NA,277,-527442,-1193012
M0932,Nová Dědina-Valcha,NA,NA,244,-554224,-1097338
M0933,Nová Hradečná-Hradisko,2,TRUE,268,-555321,-1093653
M0934,Nová Ves u Oslavan-Kopaniny,2,FALSE,255,-621317.3439,-1167057.265
M0935,Nová Ves u Oslavan-Roveň,2,TRUE,318,-620684,-1166841
M0936,Nové Bránice-Chajda,2,TRUE,296,-613532,-1173123
M0937,Nové Bránice-u lesa,2,TRUE,284,-613474,-1173734
M0938,Novosedly na Moravě-Louky,1,FALSE,173,-611184,-1199651
M0939,Nový Lískovec-Klíny,1,FALSE,281,-601454,-1162515
M0940,Nový Lískovec-Plachty,2,FALSE,292,-602569,-1162065
M0941,Nový Šaldorf-U Atlanty,2,FALSE,250,-642819,-1196605
M0942,Nuzířov-Rybníčky,1,FALSE,357,-602073,-1142710
M0943,Obermarkersdorf-Sandgrube Diem,2,TRUE,310,-654682,-1203104
M0944,Obermixnitz-Hermannsdorf,3,TRUE,430,-660747,-1203331
M0945,Obernalb-Parz. N. 1330/1,2,TRUE,294,-653769,-1203309
M0946,Obernalb-Urteln,2,TRUE,254,-652117,-1204771
M0947,Oberretzbach-Ried Eben,2,TRUE,296,-650839,-1201471
M0948,Obersulz-Leimgrube,2,TRUE,272,-600979,-1237020
M0949,Oberthürnau-Daßing,3,TRUE,450,-673997,-1186021
M0950,Oberthürnau-Obenaus,2,TRUE,472,-675868,-1185498
M0951,Oberthürnau-Ostteil des Ortes,1,FALSE,430,-674386,-1186232
M0952,Oberweiden-,3,TRUE,145,-592473,-1259130
M0953,Oblekovice-Na Palici,2,TRUE,243,-638649.2816,-1196069.335
M0954,Oblekovice-Závlaha,2,FALSE,210,-641412,-1196339
M0955,Obora u Boskovic-Sedliska,2,TRUE,362,-595096.7648,-1131370.62
M0956,Obřany-Líchy,2,TRUE,331,-595191,-1155604
M0957,Obřany-Soběšské,2,TRUE,242,-595193,-1156415
M0958,Obřany-Újezdy,2,FALSE,215,-595001,-1157294
M0959,Odrlice - Na dílech,NA,NA,275,-560878,-1115049
M0960,Ohrazenice na Moravě-Chobot,3,TRUE,414,-652013,-1170768
M0961,Ohrazenice na Moravě-Šebestka,2,TRUE,408,-650749.6802,-1171523.567
M0962,Ohrazenice na Moravě-U doubí,2,TRUE,415,-652061,-1170786
M0963,Ohrazenice na Moravě-U lesa Chvojníka,3,TRUE,415,-652000,-1171213
M0964,Ohrazenice-U Doubí,3,NA,416,-652084,-1170768
M0965,Ohrozim-Čubernice,2,NA,330,-564786,-1132981
M0966,Ohrozim-obec,3,NA,320,-564916,-1131554
M0969,Okarec-bezejmenná trať,2,TRUE,420,-635141,-1155433
M0970,Olbramice u Vilémova-silnice,2,NA,400,-564462,-1117511
M0971,Olbramovice u Moravského Krumlova-Leskoun,2,FALSE,318,-618003,-1179411
M0972,Oleksovice-bezejmenná poloha,2,TRUE,207,-627866,-1189691
M0973,Olgersdorf-Am Wald,3,NA,280,-616035,-1226802
M0974,Olomouc-město-Náměstí Republiky,2,NA,224,-546633,-1121241
M0975,Olomouc-město-Olomoucký kopec,2,NA,220,-546345,-1121112
M0976,Olomouc-město-ulice 8. května,1,NA,215,-547250,-1121241
M0977,Olšany u Prostějova-Lánský kříž,3,NA,220,-554029,-1127504
M0978,Olšany u Prostějova-Zlatniska,1,NA,218,-554248,-1126958
M0979,Ondratice-Díly,2,TRUE,270,-562513,-1146010
M0980,Ondratice-Podsedky,2,TRUE,250,-562204,-1145715
M0981,Opatovice u Vyškova-Podsedky,2,NA,298,-571358,-1152339
M0982,"Oplocany - hliník, Svárov",3,TRUE,206,-547833,-1141929
M0983,Oponešice-Ve Chmelníku,3,TRUE,485,-669165,-1170620
M0984,Orlovice-Lysá hora,1,NA,360,-563289,-1158508
M0985,Ořechov-Kabáty,3,TRUE,334,-605843,-1167663
M0986,Ořechov-U spáleného-Hradisko,2,FALSE,321,-605598,-1166909
M0987,Osek nad Bečvou - levý břeh Bečvy,3,TRUE,225,-526839,-1133008
M0988,Oslavany-Čučická,2,FALSE,243,-619418,-1165794
M0989,Oslavany-Dvorek,2,FALSE,281,-619476.6456,-1165380.17
M0990,Oslavany-Koblih,3,TRUE,257,-618240,-1167717
M0991,Oslavany-Na Lužích,2,FALSE,286,-617801,-1165741
M0992,Oslavany-Náporky,2,TRUE,250,-619227,-1165852
M0993,Oslavany-Stará hora,3,FALSE,287,-619285,-1167131
M0994,Ostrovačice-Padělky,3,TRUE,346,-611668,-1157320
M0995,Ostrovačice-Prostřední Prutny,1,FALSE,339,-611723,-1158215
M0996,Ostrovánky-Nádědíny,2,TRUE,329,-565886.2516,-1180862.907
M0997,Ostrožská Lhota-Chylické,1,NA,222,-536319,-1191450
M0998,Ostrožská Nová Ves-Koruny,1,NA,270,-537061,-1190445
M0999,Ostrožská Nová Ves-Padělky,2,NA,190,-539360,-1187045
M1000,Otaslavice-Homole,2,NA,275,-563002,-1143385
M1001,Otaslavice-Horní Otaslavice (obec),NA,NA,265,-562467,-1143373
M1002,Otaslavice-Kopaniny,2,NA,335,-563165,-1141886
M1003,Otaslavice-Stany,NA,NA,270,-562770,-1143897
M1004,Otaslavice-Zámecká trať,3,NA,260,-562257,-1144293
M1005,Otaslavice-Žleb,NA,TRUE,315,-562615,-1141798
M1006,Otrokovice-Bahňák,3,FALSE,183,-532879,-1164911
M1007,Palonín-Dolnica,3,NA,258,-566262,-1104722
M1008,Palonín-západně od Kouřilky,3,TRUE,250,-566654,-1103955
M1009,Palterndorf-,2,FALSE,161,-590753,-1228257
M1010,Pasohlávky-Dlouhé louky,2,TRUE,170,-607589,-1193211
M1011,Pavlice-U Blažkovského rybníka,2,FALSE,393,-651275,-1179510
M1012,Pavlov u Dolních Věstonic-Dolní pole,1,FALSE,167,-595276.5842,-1197658.155
M1013,Pavlov u Dolních Věstonic-Hliník,2,FALSE,178,-596282,-1198071
M1014,Pavlov u Dolních Věstonic-Horní pole,1,FALSE,167,-596351.3647,-1196816.896
M1015,Pavlov u Dolních Věstonic-Pod Děvínem,2,FALSE,292,-598757.875,-1198033.75
M1016,Pavlovice u Přerova-Dílce,2,NA,298,-526473,-1136923
M1017,Pěnčín na Moravě-U Jána,2,NA,285,-564255,-1121226
M1018,Pěnčín na Moravě-Za humny,2,NA,330,-564847,-1123098
M1019,Petrůvky-Padělek u žlebu,3,TRUE,505,-649470,-1158860
M1020,Pfaffenreith-Hintenausäcker,3,TRUE,488,-672552,-1197782
M1021,"Pístovice-Zádvorčí, Za dvorkem",2,TRUE,300,-574072,-1154127
M1022,Platt-Brunnfeld,1,FALSE,255,-651682,-1213646
M1023,Platt-Reitlüsse,3,NA,294,-650884,-1214340
M1024,Plavecký Mikuláš-Dzeravá skala,2,NA,460,-553942,-1243545
M1025,Plaveč-Na tarase,2,TRUE,289,-639429.7011,-1186043.309
M1026,Plaveč-Šance,2,FALSE,273,-641300,-1184693
M1027,Pleissing-Holzfeld,3,TRUE,445,-658479,-1195561
M1028,Plenkovice-Horní poloúdělí,2,NA,342,-644078,-1187086
M1029,Plenkovice-Na záhumení,2,TRUE,346,-645284.3359,-1185949.724
M1030,Plumlov-Roudník,3,NA,320,-566592,-1132045
M1031,Plumlov-ředitelství vojenských lesů,NA,TRUE,315,-566316,-1133794
M1032,Podivín-Kopce,2,FALSE,161,-586068,-1201710
M1033,Podmolí-Šobes,2,FALSE,305,-648713.2808,-1197512.634
M1034,Podolí nad Olšavou-Strážné,2,NA,331,-533546,-1185832
M1035,Podolí u Brna-Palouky,2,FALSE,249,-590185.7904,-1162574.349
M1036,Podolí u Brna-Pololány,3,TRUE,274,-589466,-1161453
M1037,Podolí u Brna-U remízku,2,FALSE,299,-588870.1534,-1160956.401
M1038,Podolí u Brna-V hlavách,1,NA,290,-588472,-1160955
M1039,Podolí u Mohelnice- východní cíp katastru,2,NA,278,-569787,-1099002
M1040,Podolí u Valašského Meziříčí-Skalka,3,TRUE,420,-505807,-1143508
M1041,Pohořelice nad Jihlavou-Klášterka,1,FALSE,175,-604981.2654,-1187381.567
M1042,Pohořelice nad Jihlavou-Nová louka,2,NA,178,-606312,-1184283
M1043,Pohořelice nad Jihlavou-Velký Dvůr,2,NA,178,-605991,-1185917
M1044,Pohořelice u Napajedel-Březí,2,NA,228,-530878,-1170597
M1045,Polešovice-Nivy,2,NA,174,-546138,-1186135
M1046,Police u Jemnice-Belka,2,TRUE,444,-673097,-1177849
M1047,Police u Jemnice-Filipskovo pole,3,TRUE,449,-672894,-1177671
M1048,Police u Jemnice-Horní Osík,2,TRUE,446,-673172,-1177380
M1049,Police u Jemnice-Novomlýnská,2,TRUE,426,-671715,-1178797
M1050,Police u Jemnice-U Dubu,2,NA,454,-673639,-1177172
M1051,Police-Polanka I,3,TRUE,350,-563745,-1093254
M1052,Police-Polanka II,3,TRUE,330,-563448,-1093580
M1053,Polkovice – Ostrovy,NA,NA,200,-549321,-1143072
M1054,Popovice nad Rokytnou-U borovice,2,TRUE,450,-654897.3757,-1164677.598
M1055,Popovice nad Rokytnou-U habřiny,3,TRUE,464,-655458,-1164642
