orig,rowid,orig_id,point_x,point_y,region,site,site_note,accuracy,surface,altitude,source,note,chrono1,chrono2,chrono1_label,chrono2_label
m,M0642,23-44-13/8,-654881.744106,-1164322.7241,TR,Lesůňky-cihlena,"Hloušek, Lesůňky VII (Kovárník), Lesůňky III (Vokáč)",2,TRUE,447,NA,NA,LgK,LgK II,LgK,LgK II
m,M0643,FT489,-655042,-1164223,TR,Lesůňky-Loch,"Záhumenice, za drůbežárnou",2,TRUE,452,NA,NA,LgK,LgK I,LgK,LgK I
m,M0644,23-44-13/4,-655082.831717,-1163750.83565,TR,Lesůňky-nad soutokem,"Lesůňky IV, resp. Lesůňky XI, i k.ú. Milatice",2,TRUE,444,NA,NA,LgK,LgK II,LgK,LgK II
m,M0645,23-44-13/22,-654005,-1164479,TR,Lesůňky-Tvrz,Lesůňky VI,3,TRUE,440,NA,NA,LgK,LgK I,LgK,LgK I
m,M0646,23-44-13/1,-654329.927094,-1162444.62797,TR,Lesůňky-U boroví,Lesůňky II,2,TRUE,482,NA,NA,LgK,LgK II,LgK,LgK II
m,M0647,23-44-13/2,-654129,-1162702,TR,Lesůňky-U dubu,Lesůňky VIII,2,TRUE,478,NA,NA,LgK,NA,LgK,NA
m,M0648,23-44-13/7,-654572,-1164162,TR,Lesůňky-U tvrze,Lesůňky V,2,TRUE,435,NA,NA,LgK,LgK II,LgK,LgK II
m,M0649,24-24-06/43,-565156,-1129614,PV,Lešany u Prostějova-Na dluhošticích,NA,3,TRUE,290,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0649,24-24-06/43,-565156,-1129614,PV,Lešany u Prostějova-Na dluhošticích,NA,3,TRUE,290,Kalábková 2009,NA,TRB,NA,TRB,NA
m,M0649,24-24-06/43,-565156,-1129614,PV,Lešany u Prostějova-Na dluhošticích,NA,3,TRUE,290,Kalábková 2009,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0650,24-24-06/26,-565474,-1130024,PV,Lešany u Prostějova-U doubku,švestkový sad,2,NA,310,Fojtík 2000,NA,LgK,LgK II,LgK,LgK II
m,M0651,24-24-01/1,-565358,-1129258,PV,Lešany u Prostějova-V Syrovátkách,Na syrovátkách,2,NA,300,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0652,24-24-06/35,-564953,-1130395,PV,Lešany u Prostějova-Za Hemerkovým,"Za Hemerským, Nad hájem, Vinohrádky",2,NA,286,Fojtík 1999b; Kalábková 2009; Malá 2011; Fojtík 2005; Šmíd 2017,NA,SBK,SBK Early,SBK,SBK Early
m,M0652,24-24-06/35,-564953,-1130395,PV,Lešany u Prostějova-Za Hemerkovým,"Za Hemerským, Nad hájem, Vinohrádky",2,NA,286,Fojtík 1999b; Kalábková 2009; Malá 2011; Fojtík 2005; Šmíd 2017,NA,SBK,SBK Late,SBK,SBK Late
m,M0652,24-24-06/35,-564953,-1130395,PV,Lešany u Prostějova-Za Hemerkovým,"Za Hemerským, Nad hájem, Vinohrádky",2,NA,286,Fojtík 1999b; Kalábková 2009; Malá 2011; Fojtík 2005; Šmíd 2017,NA,LgK,LgK II,LgK,LgK II
m,M0652,24-24-06/35,-564953,-1130395,PV,Lešany u Prostějova-Za Hemerkovým,"Za Hemerským, Nad hájem, Vinohrádky",2,NA,286,Fojtík 1999b; Kalábková 2009; Malá 2011; Fojtík 2005; Šmíd 2017,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0652,24-24-06/35,-564953,-1130395,PV,Lešany u Prostějova-Za Hemerkovým,"Za Hemerským, Nad hájem, Vinohrádky",2,NA,286,Fojtík 1999b; Kalábková 2009; Malá 2011; Fojtík 2005; Šmíd 2017,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0653,24-34-11/12,-617475,-1169827,BO,Letkovice-intravilán,NA,2,FALSE,209,NA,Ivančice,SBK,NA,SBK,NA
m,M0653,24-34-11/12,-617475,-1169827,BO,Letkovice-intravilán,NA,2,FALSE,209,NA,Ivančice,LgK,NA,LgK,NA
m,M0654,FT122,-618324,-1169866,BO,Letkovice-Pod kolibkami,NA,3,TRUE,217,NA,NA,LgK,LgK I,LgK,LgK I
m,M0655,24-43-05/2,-573991,-1165067,VY,Letonice-Mezi hájky,Bandekybl,3,TRUE,386,NA,"MZM, viděl",LgK,NA,LgK,NA
m,M0656,24-44-07/7,-565417.780303,-1169804.60452,VY,Letošov-cihlelna,NA,3,TRUE,243,NA,NA,LgK,NA,LgK,NA
m,M0656,24-44-07/7,-565417.780303,-1169804.60452,VY,Letošov-cihlelna,NA,3,TRUE,243,NA,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0657,FT172,-565842,-1170588,VY,Letošov-Půllány,Půllány od Nevojic,3,TRUE,293,NA,NA,LgK,NA,LgK,NA
m,M0658,FT310,-627134,-1166842,TR,Lhánice-Černice,Díly,2,TRUE,325,Kazdová 1998,"Materiál v NM, lokalita = Lhánice-při cestě do Senorad",SBK,SBK Early,SBK,SBK Early
m,M0658,FT310,-627134,-1166842,TR,Lhánice-Černice,Díly,2,TRUE,325,Kazdová 1998,"Materiál v NM, lokalita = Lhánice-při cestě do Senorad",LgK,NA,LgK,NA
m,M0659,FT206,-627464,-1166806,TR,Lhánice-Kolonie,"Hříbek, Hřezek",1,FALSE,325,Holub et al. 2017,NA,LgK,LgK I,LgK,LgK I
m,M0659,FT206,-627464,-1166806,TR,Lhánice-Kolonie,"Hříbek, Hřezek",1,FALSE,325,Holub et al. 2017,NA,LgK,LgK II,LgK,LgK II
m,M0660,FT42,-627365,-1167812,TR,Lhánice-Kopanina,"Kopaniny, Na peklích",2,FALSE,352,NA,NA,LgK,NA,LgK,NA
m,M0661,24-33-14/4,-627687,-1168052,TR,Lhánice-Na hrádku,Na peklích,2,TRUE,332,NA,NA,LgK,LgK II,LgK,LgK II
m,M0661,24-33-14/4,-627687,-1168052,TR,Lhánice-Na hrádku,Na peklích,2,TRUE,332,NA,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0662,24-33-14/8,-627523,-1166847,TR,Lhánice-Vodavek,Záhumenice,2,TRUE,325,NA,NA,SBK,SBK Early,SBK,SBK Early
m,M0663,24-33-14/7,-626871,-1167070,TR,Lhánice-zemědělské družstvo,NA,1,FALSE,331,NA,NA,LgK,LgK II,LgK,LgK II
m,M0664,25-13-10/7,-522148,-1134771,PR,Lhota u Lipníka nad Bečvou-Dlouhé hony,"u ZD, pravý břeh Šišemky",2,TRUE,336,Kalábková 2009,NA,SBK,NA,SBK,NA
m,M0664,25-13-10/7,-522148,-1134771,PR,Lhota u Lipníka nad Bečvou-Dlouhé hony,"u ZD, pravý břeh Šišemky",2,TRUE,336,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0664,25-13-10/7,-522148,-1134771,PR,Lhota u Lipníka nad Bečvou-Dlouhé hony,"u ZD, pravý břeh Šišemky",2,TRUE,336,Kalábková 2009,NA,TRB,NA,TRB,NA
m,M0665,NA,-522129,-1134693,PR,Lhota u Lipníka nad Bečvou-Dlouhé hony,Lhota II.,NA,TRUE,338,Schenk 2006,NA,LgK,NA,LgK,NA
m,M0666,FT27,-673692,-1171718,TR,Lhotice u Jemnice-Široké,NA,2,TRUE,484,NA,NA,LgK,LgK II,LgK,LgK II
m,M0667,25-31-21/4,-542636,-1163074,KM,Lhotka u Kroměříže-Padělky od Zelinky,NA,3,NA,280,SAS,NA,LgK,LgK II,LgK,LgK II
m,M0668,14-43-14/1,-568691,-1096496,SU,Líbivá-u nadjezdu nad dráhou,NA,2,NA,260,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0669,NA,-540588,-1198901,HO,Lipov-Padělky,NA,2,TRUE,215,Šmerda 2007,NA,LgK,LgK II,LgK,LgK II
m,M0672,24-32-04/8,-600696,-1143452,BK,Lipůvka-Pod habřím,NA,2,TRUE,352,Přichystal 2019b,NA,LgK,NA,LgK,NA
m,M0673,24-32-09/7,-600605,-1145305.99259,BK,Lipůvka-Pod Maňůvkou u Trojice,NA,2,TRUE,332,NA,NA,LgK,NA,LgK,NA
m,M0674,N,-554866,-1169160,KM,Lísky-Za Hrubou loukou,NA,2,TRUE,290,Trampota 2017,NA,LgK,LgK II,LgK,LgK II
m,M0675,FT135,-591960,-1159713,BM,Líšeň-Breitcetlova,Breitcetlova ul.,3,FALSE,329,NA,NA,LgK,LgK II,LgK,LgK II
m,M0676,24-41-21/5,-590134,-1159239,BM,Líšeň-Čihadlo,Staré zámky,1,FALSE,319,Šmíd 2017; Janák 1975-76,MZM Pa 112-114/88,SBK,NA,SBK,NA
m,M0676,24-41-21/5,-590134,-1159239,BM,Líšeň-Čihadlo,Staré zámky,1,FALSE,319,Šmíd 2017; Janák 1975-76,MZM Pa 112-114/88,LgK,LgK II,LgK,LgK II
m,M0676,24-41-21/5,-590134,-1159239,BM,Líšeň-Čihadlo,Staré zámky,1,FALSE,319,Šmíd 2017; Janák 1975-76,MZM Pa 112-114/88,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0676,24-41-21/5,-590134,-1159239,BM,Líšeň-Čihadlo,Staré zámky,1,FALSE,319,Šmíd 2017; Janák 1975-76,MZM Pa 112-114/88,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0676,24-41-21/5,-590134,-1159239,BM,Líšeň-Čihadlo,Staré zámky,1,FALSE,319,Šmíd 2017; Janák 1975-76,MZM Pa 112-114/88,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0677,N,-591045,-1158883,BM,Líšeň-Dlouhý kus,NA,1,FALSE,352,"Bíško, Tencer 2017",NA,LgK,NA,LgK,NA
m,M0678,24-41-21/9,-592273,-1160300,BM,Líšeň-Klicperova ul.,NA,2,NA,322,Šmíd 2003b,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0679,24-41-21/8,-591879,-1159944,BM,Líšeň-Křížová zmola,"ul. Popelákova, Za Klášterem",1,FALSE,318,NA,MM Brno,LgK,LgK I,LgK,LgK I
m,M0679,24-41-21/8,-591879,-1159944,BM,Líšeň-Křížová zmola,"ul. Popelákova, Za Klášterem",1,FALSE,318,NA,MM Brno,LgK,LgK II,LgK,LgK II
m,M0679,24-41-21/8,-591879,-1159944,BM,Líšeň-Křížová zmola,"ul. Popelákova, Za Klášterem",1,FALSE,318,NA,MM Brno,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0680,24-41-21/11,-590975,-1159980,BM,Líšeň-Zadní kostelíček,Na kostelíčku,2,FALSE,337,NA,NA,LgK,LgK I,LgK,LgK I
m,M0681,24-24-20/3,-546483,-1142806,PR,Lobodice-Niva u Cvrčova,NA,2,NA,202,NA,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0682,NA,-568630,-1102374,SU,Loštice-Náměstí Míru,Hradská ul.,2,NA,265,"Vrána, Kalábek 2010; Kalábková 2009",NA,LgK,NA,LgK,NA
m,M0682,NA,-568630,-1102374,SU,Loštice-Náměstí Míru,Hradská ul.,2,NA,265,"Vrána, Kalábek 2010; Kalábková 2009",NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0683,24-43-18/4,-583770,-1175279,VY,Lovčičky-Cihelna,NA,2,FALSE,231,NA,NA,LgK,NA,LgK,NA
m,M0684,24-43-18/10,-581347.073519,-1176386.22299,VY,Lovčičky-Dlouhé,Dlouhý,2,TRUE,285,NA,NA,LgK,LgK I,LgK,LgK I
m,M0685,FT361,-580882,-1177228,VY,Lovčičky-Nádlese,Široký nad lesy,2,FALSE,356,NA,NA,LgK,LgK II,LgK,LgK II
m,M0686,FT236,-581266,-1177472,VY,Lovčičky-Široké,Široký nad lesy,2,TRUE,346,NA,NA,LgK,NA,LgK,NA
m,M0687,24-43-18/5,-582764,-1176130,BO,Lovčičky-Žleby,NA,1,NA,256,"Šmíd 1994, Říhovský 1982",NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0688,FT408,-676731,-1175253,TR,Lovčovice-Na kopci,Vokáč: Menhartice-Nad areálem ZD,3,TRUE,477,NA,NA,LgK,LgK II,LgK,LgK II
m,M0689,NA,-673208,-1181487,ZN,Lubnice-Černá pole,NA,2,TRUE,440,NA,NA,LgK,LgK II,LgK,LgK II
m,M0690,NA,-673798,-1179289,ZN,Lubnice-Dvorské Díly,NA,2,TRUE,456,NA,NA,LgK,LgK II,LgK,LgK II
m,M0691,NA,-673120,-1180890,ZN,Lubnice-Na kopci,NA,2,TRUE,427,NA,NA,LgK,NA,LgK,NA
m,M0692,NA,-672960,-1181676,ZN,Lubnice-Uherčická pole,i k.ú.Korolupy,2,TRUE,438,NA,NA,LgK,NA,LgK,NA
m,M0693,N,-561801,-1121366,OC,Ludéřov-U smrku,NA,2,NA,315,Přidal 2016,NA,LgK,NA,LgK,NA
m,M0694,24-22-16/18,-561241,-1122484,OC,Ludéřov-U Zlaté stružky,Kniníčky (nemají k.ú.),2,TRUE,270,"Kalábková 2009; Výzkumy-Ausgrabungen 2005-2010, s. 229",NA,LgK,LgK II,LgK,LgK II
m,M0695,N,-562548,-1121036,OC,Ludéřov-západně od Švédských šancí,NA,3,TRUE,344,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0696,33-24-04/2,-654446,-1194257,ZN,Lukov nad Dyjí-Ostroh,Lukov I,2,TRUE,354,Čižmář 2004; Šmíd 2017,NA,LgK,LgK II,LgK,LgK II
m,M0696,33-24-04/2,-654446,-1194257,ZN,Lukov nad Dyjí-Ostroh,Lukov I,2,TRUE,354,Čižmář 2004; Šmíd 2017,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0696,33-24-04/2,-654446,-1194257,ZN,Lukov nad Dyjí-Ostroh,Lukov I,2,TRUE,354,Čižmář 2004; Šmíd 2017,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0697,23-44-18/14,-656896.586398,-1167670.95472,TR,Lukov u Moravských Budějovic-Týnské,NA,2,TRUE,460,NA,povrchový sběr L.Prokeš,LgK,NA,LgK,NA
m,M0698,23-44-18/6,-655771,-1166609,TR,Lukov u Moravských Budějovic-Za bažantnicí,NA,3,TRUE,447,NA,NA,SBK,SBK Early,SBK,SBK Early
m,M0699,FT271,-619965,-1162500,BO,Lukovany-Za pazourkovým,NA,2,TRUE,353,NA,NA,LgK,LgK I,LgK,LgK I
m,M0700,24-41-19/8,-575350,-1156692,VY,Luleč u Vyškova-sv. Martin,NA,3,FALSE,375,Kotas 1974,NA,LgK,LgK II,LgK,LgK II
m,M0700,24-41-19/8,-575350,-1156692,VY,Luleč u Vyškova-sv. Martin,NA,3,FALSE,375,Kotas 1974,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0700,24-41-19/8,-575350,-1156692,VY,Luleč u Vyškova-sv. Martin,NA,3,FALSE,375,Kotas 1974,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0701,"24-41-19/4,5",-574251,-1156675,VY,Luleč-intravilán,NA,2,NA,300,Kalábková 2009; Kazdová 1998,NA,SBK,SBK Late,SBK,SBK Late
m,M0701,"24-41-19/4,5",-574251,-1156675,VY,Luleč-intravilán,NA,2,NA,300,Kalábková 2009; Kazdová 1998,NA,LgK,LgK I,LgK,LgK I
m,M0701,"24-41-19/4,5",-574251,-1156675,VY,Luleč-intravilán,NA,2,NA,300,Kalábková 2009; Kazdová 1998,NA,LgK,LgK II,LgK,LgK II
m,M0701,"24-41-19/4,5",-574251,-1156675,VY,Luleč-intravilán,NA,2,NA,300,Kalábková 2009; Kazdová 1998,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0702,24-22-23/2,-554718,-1125282,OC,Lutín-Nový trávník,i k.ú. Hněvotín,3,TRUE,230,Kalábková 2009,NA,LgK,NA,LgK,NA
m,M0702,24-22-23/2,-554718,-1125282,OC,Lutín-Nový trávník,i k.ú. Hněvotín,3,TRUE,230,Kalábková 2009,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0702,24-22-23/2,-554718,-1125282,OC,Lutín-Nový trávník,i k.ú. Hněvotín,3,TRUE,230,Kalábková 2009,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0703,24-24-01/13,-563793,-1128181,OC,Lutotín-intravilán,parcela č. 104 a 105,1,NA,252,Šmíd 2017,"Šmíd zmiňuje žárové hrob, sídliště nejisté",TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0704,"24-24-01/5, 24-24-01/6",-564746,-1128148,PV,Lutotín-Jestřábí rokle,Zlámamé,2,TRUE,270,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0705,24-24-01/13,-563555,-1128028,PV,Lutotín-obec,pozemek M.Holáska,2,NA,256,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0706,34-24-02/1,-567846.740343,-1203749.06999,HO,Lužice u Hodonína-Kratiny,NA,2,TRUE,168,NA,NA,LgK,NA,LgK,NA
m,M0707,34-24-01/10,-569237,-1202242,HO,Lužice u Hodonína-U starého,NA,2,FALSE,177,NA,NA,LgK,LgK II,LgK,LgK II
m,M0708,25-13-07/8,-533545,-1135532,PR,Lýsky-intravilán,čistička,2,NA,216,Kalábková 2009; Jašková 1970,NA,LgK,LgK II,LgK,LgK II
m,M0709,N,-533312,-1135337,PR,Lýsky-Nad struhou,NA,1,NA,216,Tajer 2017b;c,NA,LgK,NA,LgK,NA
m,M0709,N,-533312,-1135337,PR,Lýsky-Nad struhou,NA,1,NA,216,Tajer 2017b;c,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0710,N,-533218,-1134754,PR,Lýsky-Padělky u Lýsek,NA,1,NA,228,Tajer 2017a,NA,LgK,NA,LgK,NA
m,M0711,25-31-24/2,-526510,-1166834,ZL,Malenovice u Zlína-Jarolímkovo nám.,fara,1,FALSE,202,Čižmář 2011c,NA,LgK,NA,LgK,NA
m,M0712,25-31-24/1,-528184,-1166913,ZL,Malenovice u Zlína-Mezicestí,NA,2,FALSE,202,Vaškových 2007; Malíšková 2019,NA,LgK,LgK II,LgK,LgK II
m,M0712,25-31-24/1,-528184,-1166913,ZL,Malenovice u Zlína-Mezicestí,NA,2,FALSE,202,Vaškových 2007; Malíšková 2019,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0713,N,-526335,-1166853,ZL,Malenovice u Zlína-Švermova,NA,3,NA,210,Langová 1989,NA,LgK,LgK II,LgK,LgK II
m,M0714,24-32-08/7,-601961,-1145289,BO,Malhostovice-Jezera,NA,2,TRUE,413,NA,NA,LgK,NA,LgK,NA
m,M0715,24-32-09/1,-601571.26565,-1145105.71911,BO,Malhostovice-Na jezerách nad Koudelkami,NA,2,TRUE,374,NA,NA,LgK,NA,LgK,NA
m,M0717,24-32-03/16,-602708.016449,-1144440.16428,BO,Malhostovice-Pod Brabinkou,U Brabinky,2,TRUE,322,NA,NA,LgK,NA,LgK,NA
m,M0718,24-32-09/4,-602042.080146,-1145661.6319,BO,Malhostovice-Polovy žleby,NA,2,TRUE,406,NA,NA,LgK,NA,LgK,NA
m,M0719,24-32-08/6,-602935.545346,-1145018.89031,BO,Malhostovice-U bílého kamene,"Husté březí, V kolébkách, Březka, Žalvíř, Pod Hustou březou, Malhostovice IV",1,FALSE,322,NA,NA,LgK,NA,LgK,NA
m,M0720,24-32-03/25,-603055.18272,-1143859.26907,BO,Malhostovice-U Nuzířova,NA,3,TRUE,310,NA,NA,LgK,NA,LgK,NA
m,M0721,24-32-03/18,-603413,-1143928,BO,Malhostovice-U Pluštaru,Na Podsedkách,2,TRUE,293,Doležel 1985,NA,LgK,NA,LgK,NA
m,M0721,24-32-03/18,-603413,-1143928,BO,Malhostovice-U Pluštaru,Na Podsedkách,2,TRUE,293,Doležel 1985,NA,TRB,NA,TRB,NA
m,M0722,24-32-08/8,-603600,-1145567,BO,Malhostovice-Zlámaniny,"Padělky pod kříbem, Malhostovice VII",2,TRUE,315,NA,NA,LgK,NA,LgK,NA
m,M0723,24-32-03/14,-603581,-1144627,BO,Malhostovice-Žalvíř,NA,2,TRUE,298,Doležel 1985,NA,TRB,NA,TRB,NA
m,M0724,520,-660242,-1193835,HL,Mallersbach-Schindberg,Kote 448,2,TRUE,440,NA,NA,LgK,NA,LgK,NA
m,M0725,FT114,-594664,-1158743,BM,Maloměřice-Holý kopec,NA,2,FALSE,280,NA,"viděl v MZM, Pa 15187-189/42",LgK,LgK I,LgK,LgK I
m,M0725,FT114,-594664,-1158743,BM,Maloměřice-Holý kopec,NA,2,FALSE,280,NA,"viděl v MZM, Pa 15187-189/42",LgK,LgK II,LgK,LgK II
m,M0726,N,-595231,-1157881,BM,Maloměřice-U stavu,"Obřanská ul., nákladní nádraží",1,FALSE,214,"Bíško, Přichystal 2017; Kos 2018; Šmíd, Bíško, Přichystal 2017; Šmíd 2017",NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0727,231,-590203,-1250152,GF,Mannersdorf-Auhagen,"Auchaggen, Rochusberg, Kellerberg, Wutzelburg",3,FALSE,167,Schappelwein 1994,NA,LgK,LgK II,LgK,LgK II
m,M0728,17,-591073,-1251795,GF,Mannersdorf-Dammäcker,Marchfeld,2,FALSE,148,Kern 1993; Carneiro 2006,NA,LgK,LgK II,LgK,LgK II
m,M0729,FT365,-572683,-1167808,VY,Marefy-Čtvrtě od Letonic,Čtrvrti od Letonic,3,FALSE,246,NA,NA,LgK,NA,LgK,NA
m,M0730,FT367,-572525,-1168887,VY,Marefy-intravilán,NA,2,FALSE,213,NA,"MZM, viděl, i.č. 627-646",LgK,LgK II,LgK,LgK II
m,M0731,FT366,-573164,-1169169,VY,Marefy-Průtnice,Průtně,2,FALSE,213,NA,NA,LgK,NA,LgK,NA
m,M0732,654,-584816,-1269577,GF,Marchegg-Lange Lüsse,NA,3,TRUE,140,Coolen 2017b,NA,LgK,NA,LgK,NA
m,M0733,653,-585439,-1266564,GF,Marchegg-Ochsenweide,NA,3,TRUE,140,Coolen 2017b,NA,LgK,NA,LgK,NA
m,M0734,24-34-22/13,-613837,-1175966,ZN,Maršovice-Na kocourkách,NA,2,FALSE,277,NA,NA,LgK,LgK I,LgK,LgK I
m,M0734,24-34-22/13,-613837,-1175966,ZN,Maršovice-Na kocourkách,NA,2,FALSE,277,NA,NA,LgK,LgK II,LgK,LgK II
m,M0735,NA,-536184,-1181103,UH,Mařatice-Štanclova cihelna,Kellerberg/Wutzelburg,2,NA,225,Červinka 1896,NA,LgK,LgK II,LgK,LgK II
m,M0736,FT56,-648734,-1192099,ZN,Mašovice u Znojma-Malé poloúdělí,"Malé poloúdělí, rovněž na katastru Bezkov",2,FALSE,386,NA,NA,SBK,SBK Early,SBK,SBK Early
m,M0736,FT56,-648734,-1192099,ZN,Mašovice u Znojma-Malé poloúdělí,"Malé poloúdělí, rovněž na katastru Bezkov",2,FALSE,386,NA,NA,LgK,LgK I,LgK,LgK I
m,M0737,FT57,-647325,-1192576,ZN,Mašovice u Znojma-Mezicestí,NA,2,TRUE,362,NA,NA,SBK,NA,SBK,NA
m,M0738,33-22-25/7,-648053,-1192688,ZN,Mašovice u Znojma-Pšeničné,NA,1,FALSE,368,Čižmář 2006; 2008,NA,SBK,SBK Early,SBK,SBK Early
m,M0738,33-22-25/7,-648053,-1192688,ZN,Mašovice u Znojma-Pšeničné,NA,1,FALSE,368,Čižmář 2006; 2008,NA,LgK,LgK I,LgK,LgK I
m,M0738,33-22-25/7,-648053,-1192688,ZN,Mašovice u Znojma-Pšeničné,NA,1,FALSE,368,Čižmář 2006; 2008,NA,LgK,LgK II,LgK,LgK II
m,M0738,33-22-25/7,-648053,-1192688,ZN,Mašovice u Znojma-Pšeničné,NA,1,FALSE,368,Čižmář 2006; 2008,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0739,FT298,-600248,-1155447,BM,Medlánky-Za Bomberkem,ul. Hujíčkova,2,FALSE,257,NA,MZM,LgK,NA,LgK,NA
m,M0740,14-44-11/19,-559210,-1098718,OC,Medlov u Uničova-cihelna,NA,3,NA,270,NA,NA,TRB,TRB Boleraz/Saalzm,TRB,TRB Boleraz/Saalzmund
m,M0741,14-44-11/9,-560459,-1097907,OC,Medlov u Uničova-důl Barbora,NA,2,NA,302,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0742,14-44-11/10,-558789,-1098782,OC,Medlov u Uničova-parcela 411,NA,2,NA,262,Konopová 2013,NA,TRB,NA,TRB,NA
m,M0743,NA,-557354,-1098231,OC,Medlov u Uničova-U Pískoviště,NA,2,NA,250,"Kalábek, Šín 2018",NA,TRB,NA,TRB,NA
m,M0744,24-42-12/14,-562328,-1154165,VY,Medlovice-Za Hanou,NA,2,NA,230,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0745,NA,-676705,-1175247,TR,Menhartice-Na pastvišťatech,NA,2,TRUE,476,NA,NA,LgK,LgK II,LgK,LgK II
m,M0746,NA,-549642,-1148127,KM,Měrovice nad Hanou-Přední díly,NA,2,TRUE,225,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0748,FT409,-676365,-1180743,ZN,Mešovice-Pod dančovickou silnicí,"u lesa Borovina, Mešovice I",2,TRUE,451,NA,+Bartík 2015 DP,LgK,LgK II,LgK,LgK II
m,M0749,N,-555641,-1112901,OC,Mezice-Za kovárnou,NA,2,NA,228,Kalábková 2009,NA,LgK,LgK II,LgK,LgK II
m,M0750,24-22-07/4,-555690,-1112935,OC,Mezice-Za kovárnou,NA,2,NA,230,Kalábková 2009,NA,TRB,TRB Baalberg,TRB,TRB Baalberg
m,M0751,x,-619170,-1225621,MI,Michelstetten-,Gst. n.  2336,3,NA,274,Schmitsberger 2015a,NA,LgK,NA,LgK,NA
m,M0751,x,-619170,-1225621,MI,Michelstetten-,Gst. n.  2336,3,NA,274,Schmitsberger 2015a,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0752,201,-617334,-1225351,MI,Michelstetten-,NA,2,TRUE,238,Schöfmann 1979,NA,LgK,NA,LgK,NA
m,M0753,202,-618874,-1227206,MI,Michelstetten-,NA,3,TRUE,380,Schwammenhöfer 1984d,NA,LgK,NA,LgK,NA
m,M0754,203,-619069,-1225594,MI,Michelstetten-,NA,3,TRUE,272,Schwammenhöfer 1984d,NA,LgK,NA,LgK,NA
m,M0755,205,-617770,-1226915,MI,Michelstetten-,NA,3,TRUE,347,Schwammenhöfer 1984d,NA,LgK,NA,LgK,NA
m,M0756,206,-617178,-1225510,MI,Michelstetten-,NA,2,TRUE,250,Schwammenhöfer 1984d,NA,LgK,NA,LgK,NA
m,M0757,480,-618726,-1227084,MI,Michelstetten-Am Sand,Sand,2,FALSE,306,Rammer 2012,KGA,LgK,LgK II,LgK,LgK II
m,M0758,x,-616962,-1225621,MI,Michelstetten-Bei der Feldmühle,Gst. n. 2614-2616,3,NA,258,Schmitsberger 2015b,NA,LgK,NA,LgK,NA
m,M0758,x,-616962,-1225621,MI,Michelstetten-Bei der Feldmühle,Gst. n. 2614-2616,3,NA,258,Schmitsberger 2015b,NA,ENE,ENE Proto,Early Ene.,Proto Ene.
m,M0759,"204, 205",-618047,-1226369,MI,Michelstetten-Zeiselberg,NA,3,TRUE,286,Schwammenhöfer 1984d,NA,LgK,NA,LgK,NA
m,M0760,NA,-535260,-1184983,UH,Míkovice nad Olšavou-Na Drahách,Záhumenice,3,NA,212,Vaškových 2007,NA,LgK,LgK II,LgK,LgK II
m,M0761,34-24-06/14,-570926.8125,-1206232.3125,HO,Mikulčice-Podbřežníky,NA,2,TRUE,172,NA,NA,LgK,LgK II,LgK,LgK II
